SalesPrice,MSSubClass,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,OpenPorchSF,MiscVal,Furnished,TotalSqFt
330600,60,RL,71,13031,1498,IR2,Corner,Hephis,Norm,1Fam,2Story,no,6,5,1995,1996,2,1,TA,1,Attchd,2,409,TA,44,0,no,2189
427300,60,RL,71,12209,1961,IR1,CulDSac,Kence,Norm,1Fam,2Story,no,6,5,2001,2002,2,1,Gd,1,BuiltIn,2,560,TA,192,0,yes,2765
424900,60,RL,71,7795,1432,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2004,2005,2,1,Gd,1,Attchd,2,432,TA,51,0,yes,2148
703700,20,RL,71,9520,1646,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2007,2008,2,1,Gd,1,Attchd,3,800,TA,44,0,yes,3284
213000,30,RL,72,8854,952,Reg,Inside,Lafield,Norm,1Fam,1.5Unf,no,6,6,1916,1950,1,1,Fa,1,Detchd,1,192,Po,98,0,yes,1904
229200,20,RL,72,10152,1048,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1956,1956,1,1,TA,0,Attchd,1,286,TA,20,0,no,2096
215600,20,RL,72,9000,1196,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1956,1956,1,1,TA,1,Attchd,1,297,TA,44,0,yes,2392
289700,20,RL,72,10011,1236,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,6,1957,1996,1,1,Gd,1,Attchd,1,447,TA,0,0,yes,2306
379200,20,RL,72,10007,1053,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1959,2006,1,1,Gd,0,Attchd,1,312,TA,0,0,yes,2106
382300,20,RL,72,8872,912,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,8,1965,2008,1,1,Gd,0,Detchd,2,576,TA,240,0,yes,1824
238200,90,RL,72,10791,1296,Reg,Inside,Tistin,Norm,Duplex,1Story,no,4,5,1967,1967,2,2,TA,0,CarPort,2,516,TA,0,500,no,1296
333800,90,RL,72,10778,1768,Reg,Inside,Tistin,Norm,Duplex,1Story,yes,4,5,1968,1968,2,2,TA,0,NA,0,0,NA,0,0,no,3536
246300,80,RL,72,7200,1125,Reg,Inside,Tistin,Norm,1Fam,SLvl,no,6,6,1976,1976,1,1,TA,1,Detchd,1,352,TA,0,0,yes,2166
437800,60,RL,72,12384,1935,Reg,CulDSac,Hephis,Norm,1Fam,2Story,yes,7,7,1976,1976,2,1,TA,1,Attchd,2,550,TA,113,0,no,2728
240300,85,RL,72,9180,884,IR1,CulDSac,Kence,Norm,1Fam,SFoyer,no,5,7,1983,1983,1,1,Gd,0,Attchd,2,504,Gd,0,0,no,1724
373000,80,RL,72,9947,1217,IR1,CulDSac,Kence,Norm,1Fam,SLvl,yes,7,5,1990,1991,2,1,Gd,0,Attchd,2,497,TA,27,0,yes,2405
345700,60,RL,72,8880,2110,IR1,Inside,Kence,Norm,1Fam,2Story,no,7,5,1994,2002,2,1,Gd,2,Attchd,2,463,TA,130,0,yes,3058
328600,60,RL,72,8000,1658,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1995,1996,2,1,TA,1,Attchd,2,431,TA,84,0,yes,2431
551700,60,RL,72,11317,1668,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,Attchd,2,500,TA,68,0,yes,2508
531100,20,RL,72,10665,1479,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2003,2003,2,1,Gd,0,Attchd,2,558,TA,29,0,no,2932
512200,60,RL,72,7226,1640,IR1,CulDSac,Enstol,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,Attchd,2,595,TA,45,0,yes,2438
764000,20,RL,72,11846,1792,IR1,Inside,Buver,Norm,1Fam,1Story,no,9,5,2003,2004,2,1,Ex,1,Attchd,3,874,TA,49,0,yes,3584
572700,60,RL,72,10463,1801,IR1,CulDSac,Hephis,Norm,1Fam,2Story,no,8,5,2005,2005,2,1,Gd,1,Attchd,3,800,TA,116,0,yes,2694
586700,20,FV,72,8640,1372,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2007,2008,2,1,Gd,0,Attchd,2,529,TA,140,0,yes,2744
581600,20,FV,72,8640,1314,Reg,Inside,Todon,Norm,1Fam,1Story,no,8,5,2009,2009,2,1,Gd,0,Attchd,2,552,TA,112,0,yes,2614
504100,60,FV,72,8640,1547,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2009,2009,2,1,Gd,0,Attchd,2,614,TA,45,0,no,2303
609300,60,FV,72,8640,1852,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2009,2009,2,1,Gd,1,Attchd,2,644,TA,108,0,yes,2752
266200,50,RL,73,9144,1505,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,5,5,1940,1982,1,1,TA,0,Detchd,1,240,TA,0,0,yes,2388
730800,20,RL,73,39104,1363,IR1,CulDSac,Todon,Norm,1Fam,1Story,yes,7,7,1954,2005,1,1,TA,2,Attchd,2,439,TA,0,0,yes,2748
275700,20,RL,73,9855,1689,Reg,Corner,Tistin,Norm,1Fam,1Story,no,6,5,1956,1956,1,1,TA,1,Attchd,2,480,TA,0,0,yes,3125
257300,20,RL,73,8475,952,IR1,Inside,Kence,Norm,1Fam,1Story,no,4,7,1956,1956,1,1,TA,0,Detchd,1,283,TA,0,0,yes,1904
198100,20,RL,73,7100,816,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,7,1957,1957,1,1,TA,0,Detchd,1,308,TA,0,0,no,1632
245200,20,RL,73,8760,1194,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1959,1959,1,1,TA,0,Attchd,1,312,TA,0,0,no,2388
299000,20,RL,73,9300,1264,Reg,Inside,Kence,Feedr,1Fam,1Story,no,5,5,1960,1960,1,1,TA,2,Attchd,2,461,TA,0,0,yes,2532
182400,20,RL,73,10921,960,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1965,1965,1,1,TA,0,Attchd,1,432,TA,0,0,no,1920
297500,20,RL,73,7340,858,IR1,Inside,Kence,Norm,1Fam,1Story,yes,4,6,1971,1971,1,1,TA,0,Detchd,1,684,TA,0,0,no,1716
267700,80,RL,73,11333,1062,IR1,Corner,Kence,Norm,1Fam,SLvl,no,6,5,1976,1976,1,1,TA,2,Attchd,2,539,TA,0,0,yes,2091
285500,20,RL,73,11200,1298,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1985,1985,2,1,Gd,1,Attchd,2,403,TA,26,0,no,2596
262200,85,RL,73,9069,996,Reg,Inside,Kence,Norm,1Fam,SFoyer,no,6,6,1992,1992,1,1,Gd,0,Attchd,2,564,TA,0,0,yes,1932
476200,20,RL,73,11883,1504,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,1996,1996,2,1,Gd,1,Attchd,2,478,TA,66,0,yes,3008
517400,60,RL,73,9066,1852,IR1,Inside,Enstol,Norm,1Fam,2Story,no,8,5,1999,2000,2,1,Gd,2,Attchd,3,660,TA,106,0,yes,2856
304400,160,FV,73,2651,1382,Reg,FR2,Todon,Norm,Twnhs,2Story,no,7,5,2000,2000,2,1,Gd,0,Detchd,2,490,TA,50,0,no,2055
508300,80,RL,73,9590,1146,IR1,Corner,Todon,Norm,1Fam,SLvl,no,7,5,2003,2003,2,1,Gd,1,Attchd,2,438,TA,22,0,no,2014
648100,20,RL,73,8688,1616,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2005,2005,2,1,Gd,0,Attchd,3,834,TA,59,0,yes,3232
494200,80,RL,73,9735,1394,Reg,Inside,Todon,Norm,1Fam,SLvl,no,5,5,2006,2007,2,1,Gd,0,BuiltIn,2,400,TA,0,0,yes,1778
401000,60,RL,73,8499,1412,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2006,2007,2,1,Gd,1,BuiltIn,2,432,TA,36,0,no,2028
575200,20,RL,73,8990,1498,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,Attchd,2,675,TA,33,0,no,2996
648200,60,RL,73,8760,1962,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2006,2006,2,1,Gd,0,Attchd,3,868,TA,90,0,no,3353
575300,20,RL,73,8899,1340,IR1,Inside,Hephis,Norm,1Fam,1Story,yes,7,5,2007,2007,2,1,Gd,0,Attchd,2,396,TA,30,0,yes,2680
526500,20,RL,73,8993,1302,IR1,Inside,Hephis,Norm,1Fam,1Story,yes,7,5,2007,2007,2,1,Gd,0,Attchd,2,436,TA,22,0,yes,2604
621300,20,RL,73,8925,1466,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2007,2007,2,1,Gd,0,Attchd,3,610,TA,18,0,yes,2932
517500,70,RL,74,11988,1660,IR1,Inside,Enstol,Norm,1Fam,2Story,yes,6,7,1934,1995,1,1,TA,1,Detchd,1,240,TA,0,0,yes,2375
219600,20,RL,74,10206,944,Reg,Corner,Tistin,Norm,1Fam,1Story,no,3,3,1952,1952,1,1,Fa,0,Detchd,2,528,Fa,0,0,yes,944
278700,20,RL,74,8892,910,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,7,1953,1996,1,1,Gd,0,Attchd,2,414,TA,0,0,yes,1015
386300,20,RL,74,8532,1297,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,6,1954,1990,1,1,TA,1,Attchd,2,498,TA,0,0,yes,2594
231500,20,RL,74,5868,936,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1956,2000,1,1,TA,0,Attchd,1,308,TA,0,0,yes,1872
308800,90,RL,74,13101,1728,IR1,Inside,Kence,Norm,Duplex,1Story,no,5,5,1965,1965,2,2,TA,0,Detchd,2,576,TA,0,0,no,3456
270000,85,RL,74,9101,1110,IR1,Corner,Kence,Norm,1Fam,SFoyer,no,5,6,1978,1978,1,1,Gd,1,Attchd,2,602,TA,30,0,no,2207
251400,60,RL,74,7844,1400,Reg,Inside,Tistin,Norm,1Fam,2Story,no,6,7,1978,1978,1,1,TA,1,Attchd,2,440,TA,0,0,yes,2072
273300,85,RL,74,8740,860,IR1,Inside,Tistin,Norm,1Fam,SFoyer,no,5,6,1982,1982,1,1,TA,0,Detchd,2,528,TA,0,0,yes,1700
306200,80,RL,74,10784,1472,IR1,FR2,Hephis,Norm,1Fam,SLvl,no,7,5,1991,1992,2,1,Gd,1,Attchd,2,402,TA,0,0,no,1856
318600,60,RL,74,10141,1718,IR1,Corner,Hephis,Norm,1Fam,2Story,no,7,5,1998,1998,2,1,TA,1,Attchd,2,427,TA,94,0,no,2550
428200,60,RL,74,7861,1509,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2002,2003,2,1,Gd,1,Attchd,2,393,TA,75,0,yes,2292
449100,120,RM,74,4435,848,Reg,Inside,Enstol,Norm,TwnhsE,1Story,no,6,5,2003,2004,1,1,Gd,0,Attchd,2,420,TA,0,0,no,1696
484700,60,RL,74,9056,1414,IR1,Inside,Hephis,Norm,1Fam,2Story,no,8,5,2004,2004,2,1,Gd,1,Attchd,2,403,TA,35,0,yes,2121
749400,60,RL,74,8834,2224,Reg,Inside,Buver,Norm,1Fam,2Story,no,9,5,2004,2005,2,1,Ex,1,Attchd,3,738,TA,0,0,yes,3686
761400,60,RL,74,10927,1904,Reg,Inside,Buver,Norm,1Fam,2Story,yes,8,5,2005,2005,2,1,Ex,1,BuiltIn,2,736,TA,60,0,yes,2962
420200,20,RL,74,8536,1125,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,5,2006,2007,1,1,TA,0,Attchd,2,430,TA,64,0,yes,2250
582800,20,RL,74,8556,1240,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,Attchd,3,826,TA,93,0,yes,2480
667000,20,RL,74,9612,1468,Reg,Inside,Todon,Feedr,1Fam,1Story,no,8,5,2008,2009,2,1,Gd,1,Attchd,3,898,TA,150,0,yes,2936
628700,75,RM,75,13500,2775,Reg,Inside,Tistin,Artery,1Fam,2.5Unf,yes,10,9,1893,2000,3,1,Gd,1,Detchd,2,880,TA,502,0,yes,4012
528800,50,RL,75,45600,2358,IR2,Inside,Todon,Norm,1Fam,1.5Fin,no,6,8,1908,1997,3,1,TA,1,Detchd,2,360,TA,40,0,yes,3265
470200,70,RL,75,11435,1517,IR1,Corner,Enstol,Norm,1Fam,2Story,no,8,7,1929,1950,1,1,Gd,2,Detchd,2,400,TA,0,0,yes,2309
423300,70,RL,75,13125,1740,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,6,1940,1984,1,1,TA,2,Attchd,1,240,TA,0,0,no,2540
435800,50,RL,75,12508,1750,IR1,Inside,Kence,Norm,1Fam,1.5Fin,yes,6,7,1940,1985,2,1,TA,0,Attchd,1,423,TA,0,1300,no,2733
344800,50,RM,75,12358,1382,IR1,Inside,Tistin,Feedr,1Fam,1.5Fin,yes,5,6,1941,1950,1,1,TA,0,Detchd,2,660,TA,0,0,yes,1574
399300,70,RL,75,12000,1564,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,7,1941,1950,1,1,Fa,1,Attchd,1,234,TA,0,0,yes,2268
312800,50,RM,75,13710,1558,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,5,5,1950,1950,1,1,TA,0,Attchd,1,282,TA,0,0,yes,2468
329900,20,RL,75,14559,1363,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1951,2000,1,1,TA,2,CarPort,1,288,TA,42,2000,no,2371
249900,50,RL,75,9525,1855,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,4,1954,1972,2,1,TA,0,Attchd,1,325,TA,0,0,no,2849
199300,20,RL,75,10215,948,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1954,1954,1,1,TA,0,Attchd,1,248,TA,0,0,yes,1812
206400,20,RL,75,9000,1128,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1954,1954,1,1,TA,0,Attchd,1,286,TA,0,0,yes,2064
281900,20,RL,75,11310,1375,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1954,1954,1,1,TA,1,Attchd,2,451,TA,30,0,yes,2742
311800,20,RL,75,8926,960,IR1,Corner,Tistin,Norm,1Fam,1Story,yes,4,3,1956,1956,1,1,TA,0,Basment,1,288,TA,0,0,yes,1632
224300,190,RL,75,10382,1095,Reg,Inside,Kence,Norm,2fmCon,SLvl,no,6,5,1958,1958,1,1,TA,0,Attchd,1,264,TA,0,0,no,1683
264800,20,RL,75,9750,1442,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1958,1958,1,1,TA,0,Attchd,1,301,TA,0,500,yes,2884
270600,20,RL,75,9464,1080,Reg,Corner,Kence,Norm,1Fam,1Story,no,6,7,1958,1958,1,1,TA,0,Attchd,1,288,TA,0,0,yes,2160
362300,20,RL,75,7388,1327,Reg,Corner,Kence,Norm,1Fam,1Story,yes,5,6,1959,2002,1,1,Gd,0,Detchd,2,624,TA,0,0,yes,2390
366400,20,RL,75,10920,1253,IR1,Corner,Kence,Norm,1Fam,1Story,yes,6,5,1960,1960,1,1,TA,1,Attchd,1,352,TA,213,0,yes,2506
237800,20,RL,75,7875,1144,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1961,1961,1,1,TA,0,Attchd,2,456,TA,0,0,no,2288
290400,20,RL,75,7500,1040,Reg,Corner,Tistin,Feedr,1Fam,1Story,yes,5,5,1963,1963,1,1,TA,0,Attchd,1,308,TA,0,0,yes,2080
288400,20,RL,75,11235,1382,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1963,1979,1,1,TA,1,Attchd,2,459,TA,82,0,yes,2433
335900,20,RL,75,9937,1486,Reg,Corner,Tistin,Norm,1Fam,1Story,no,5,7,1964,1999,1,1,TA,0,Detchd,2,480,TA,0,0,yes,2972
275400,20,RL,75,8250,1092,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,7,1964,1964,1,1,TA,0,Attchd,2,504,Gd,0,0,yes,2184
244200,190,RL,75,11625,1039,Reg,Inside,Tistin,Norm,2fmCon,1Story,no,5,4,1965,1965,1,1,TA,0,Attchd,2,504,TA,0,0,no,2078
228500,90,RL,75,9825,1664,Reg,Inside,Tistin,Norm,Duplex,1Story,no,5,5,1965,1965,2,2,TA,0,NA,0,0,NA,0,0,yes,1664
289800,20,RL,75,9937,1256,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1965,1965,1,1,TA,0,Attchd,1,276,TA,68,0,yes,2512
195800,80,RL,75,9750,980,Reg,Inside,Kence,Norm,1Fam,SLvl,no,5,5,1967,1967,2,1,TA,0,Attchd,1,384,TA,0,0,no,1960
432600,80,RL,75,21453,988,IR1,CulDSac,Todon,Norm,1Fam,SLvl,no,6,5,1969,1969,1,1,TA,2,Attchd,2,540,TA,130,0,yes,1926
543700,80,RL,75,13860,2704,Reg,Inside,Kence,Norm,1Fam,SLvl,no,8,7,1972,1995,2,1,Ex,3,Attchd,2,538,TA,111,0,yes,4656
294300,20,RL,75,10650,894,Reg,Corner,Enstol,Norm,1Fam,1Story,no,5,6,1976,1976,1,1,TA,0,Attchd,1,308,TA,0,0,no,1788
266600,90,RL,75,10125,1734,Reg,Inside,Kence,Norm,Duplex,1.5Fin,no,5,5,1977,1977,2,2,Gd,0,Attchd,2,539,TA,0,0,no,1734
269200,20,RL,75,10125,1279,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1977,1977,2,1,TA,2,Detchd,2,473,TA,83,0,no,2475
243300,60,RL,75,7950,1426,IR1,Corner,Tistin,Norm,1Fam,2Story,no,6,6,1977,1977,1,1,TA,0,Attchd,2,440,TA,0,0,no,2116
210100,160,RL,75,10762,1217,Reg,Corner,Kence,Norm,TwnhsE,2Story,no,6,6,1980,1980,1,1,TA,1,Attchd,1,288,TA,28,0,no,1843
409500,120,RL,75,6820,1502,IR1,Corner,Buver,Norm,TwnhsE,1Story,no,8,5,1985,1985,1,1,Gd,0,Attchd,2,528,TA,54,0,yes,2990
344400,60,RL,75,9317,1775,Reg,Inside,Kence,Norm,1Fam,2Story,no,7,5,1993,1993,2,1,Gd,1,Attchd,2,425,TA,72,0,no,2515
467200,20,RL,75,9525,1099,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,6,1995,2006,1,1,Gd,0,Attchd,1,352,TA,0,0,yes,2198
470900,20,RL,75,13125,1493,Reg,Inside,Enstol,Norm,1Fam,1Story,no,6,5,1997,1998,2,1,Gd,1,Attchd,2,508,TA,39,0,no,2971
466000,60,RL,75,11404,2031,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1998,1999,2,1,Gd,1,Attchd,2,541,TA,84,0,no,3184
539100,60,RL,75,9750,2097,Reg,Corner,Enstol,Norm,1Fam,2Story,no,7,6,1998,1998,2,1,Gd,1,Detchd,2,583,TA,170,0,yes,3205
366200,60,RL,75,8755,2060,IR1,FR2,Hephis,RRNn,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,1,BuiltIn,2,390,TA,0,0,yes,3052
466400,20,RL,75,9750,1630,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2000,2001,2,1,Gd,1,Attchd,2,451,TA,234,0,yes,3260
898900,20,RL,75,11400,2633,Reg,Inside,Buver,Norm,1Fam,1Story,yes,10,5,2001,2002,2,1,Ex,2,Attchd,3,804,TA,140,0,yes,5266
487800,20,RL,75,9742,1795,Reg,Inside,Enstol,Norm,1Fam,1Story,no,8,5,2002,2002,2,1,Gd,1,Attchd,2,534,TA,159,0,yes,3572
504800,60,RL,75,9473,2031,Reg,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2002,2002,2,1,Gd,1,Attchd,2,577,TA,211,0,yes,3159
579900,60,FV,75,9375,2094,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2003,2004,2,1,Gd,1,BuiltIn,2,615,TA,182,0,no,3006
542100,60,FV,75,9375,1992,Reg,Inside,Todon,Norm,1Fam,2Story,no,8,5,2003,2004,2,1,Gd,1,Attchd,2,648,TA,45,0,no,3045
655700,20,RL,75,10084,1694,Reg,Inside,Todon,Norm,1Fam,1Story,no,8,5,2004,2005,2,1,Gd,1,Attchd,2,636,TA,57,0,yes,3380
537100,60,FV,75,9803,1768,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2005,2005,2,1,Gd,0,Attchd,2,603,TA,108,0,no,2634
624300,60,RL,75,9675,1971,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2005,2005,2,1,Gd,1,Attchd,2,689,TA,48,0,yes,3084
681500,20,RL,75,11957,1574,IR1,Inside,Todon,RRAn,1Fam,1Story,no,8,5,2006,2006,2,1,Gd,1,Attchd,3,824,TA,104,0,yes,3148
609700,20,RL,75,9986,1795,Reg,Inside,Todon,Norm,1Fam,1Story,no,8,5,2006,2007,2,1,Gd,1,Attchd,3,895,TA,49,0,yes,3590
704400,60,FV,75,9000,1959,Reg,Inside,Todon,Norm,1Fam,2Story,no,8,5,2006,2006,2,1,Gd,1,Attchd,3,1025,TA,46,0,yes,3047
681800,60,FV,75,9000,2610,Reg,Inside,Todon,Norm,1Fam,2Story,no,8,5,2007,2007,2,1,Ex,1,BuiltIn,2,550,TA,364,0,yes,3794
679500,20,RL,75,14587,1506,IR1,Inside,Todon,Norm,1Fam,1Story,no,9,5,2008,2008,2,1,Ex,1,Attchd,2,592,TA,174,0,yes,3004
531900,60,FV,75,9000,1590,Reg,Inside,Todon,Norm,1Fam,2Story,no,8,5,2008,2008,2,1,Gd,0,Attchd,2,676,TA,30,0,yes,2358
628700,20,FV,75,9000,1566,Reg,Inside,Todon,Norm,1Fam,1Story,no,8,5,2008,2008,2,1,Gd,0,Attchd,2,750,TA,168,0,yes,3132
579000,60,FV,75,8004,1935,IR1,Inside,Todon,RRAn,1Fam,2Story,no,8,5,2009,2009,2,1,TA,0,BuiltIn,2,552,TA,150,0,yes,2767
524400,20,FV,75,7862,1218,IR1,Inside,Todon,Norm,1Fam,1Story,no,6,5,2009,2009,2,1,Gd,0,Attchd,2,676,TA,102,0,yes,2436
272800,190,RM,76,7630,1812,Reg,Inside,Tistin,Feedr,2fmCon,2Story,no,5,9,1900,1996,2,2,Gd,1,Detchd,2,672,TA,0,0,no,2172
259300,20,RL,76,9120,1261,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,6,1958,1958,1,1,TA,1,Attchd,2,433,TA,0,1400,no,2522
334600,60,RL,76,9120,1876,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,6,1974,1974,2,1,Gd,1,Attchd,2,540,TA,69,0,yes,2777
260800,120,RL,76,4928,958,IR1,Inside,Tane,Norm,TwnhsE,1Story,no,6,5,1976,1976,2,1,TA,1,Attchd,2,440,TA,205,0,no,2036
279500,80,RL,76,9880,1118,Reg,Inside,Kence,Norm,1Fam,SLvl,no,6,6,1977,1977,1,1,TA,1,Attchd,1,358,TA,0,0,no,2214
215300,20,RL,76,8314,816,Reg,Corner,Kence,Norm,1Fam,1Story,no,5,7,1982,1982,1,1,TA,0,Attchd,1,264,TA,0,0,yes,1632
800000,20,RL,76,12692,3228,IR1,Inside,Buver,Norm,1Fam,1Story,yes,8,5,1992,1993,3,1,Gd,1,Attchd,2,546,TA,75,0,yes,6428
343400,60,RL,76,9291,1710,IR1,Corner,Kence,RRNe,1Fam,2Story,no,6,5,1993,1993,2,1,Gd,0,Attchd,2,506,TA,70,0,yes,2542
312600,80,RL,76,9967,1430,IR1,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,2000,2000,2,1,TA,1,BuiltIn,2,400,TA,0,0,no,1814
336800,60,RL,76,9505,2035,IR1,CulDSac,Hephis,Norm,1Fam,2Story,no,7,5,2001,2001,2,1,Gd,1,BuiltIn,2,434,TA,48,0,no,2919
514500,60,RL,76,10142,2084,IR1,Inside,Kence,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,0,BuiltIn,2,618,TA,45,0,no,3040
781200,60,RL,76,9591,2473,Reg,Inside,Buver,Norm,1Fam,2Story,no,8,5,2004,2005,2,1,Gd,1,BuiltIn,3,852,TA,151,0,yes,3616
694300,20,RL,76,9591,1713,Reg,Inside,Buver,Norm,1Fam,1Story,no,8,5,2004,2005,2,1,Ex,1,Attchd,3,856,TA,26,0,yes,3426
579800,20,RL,76,9158,1496,Reg,Inside,Todon,Norm,1Fam,1Story,no,8,5,2007,2007,2,1,Gd,0,Attchd,2,474,TA,130,0,yes,2992
323500,20,RL,77,8335,1124,Reg,Corner,Tistin,Norm,1Fam,1Story,yes,5,5,1954,1954,1,1,TA,1,NA,0,0,NA,36,0,yes,1124
230800,20,RL,77,8593,907,IR1,Inside,Kence,Norm,1Fam,1Story,no,4,6,1957,1957,1,1,TA,0,Detchd,1,352,TA,0,0,yes,1814
226500,20,RL,77,9320,1225,IR1,Inside,Kence,Norm,1Fam,1Story,no,4,5,1959,1959,1,1,TA,0,NA,0,0,NA,0,400,yes,2175
328200,50,RL,77,9786,1734,IR1,Inside,Kence,Norm,1Fam,1.5Fin,no,6,7,1962,1981,1,1,Gd,1,Attchd,2,440,TA,0,0,no,2646
338900,20,RL,77,10010,1389,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1974,1975,1,1,TA,1,Attchd,2,418,TA,38,0,yes,2778
352400,20,RL,77,9200,938,IR1,CulDSac,Enstol,Norm,1Fam,1Story,no,5,6,1975,1980,1,1,TA,0,Detchd,1,308,TA,0,0,yes,1876
303100,60,RL,77,9206,1732,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1985,1985,2,1,Gd,1,Attchd,2,476,TA,46,0,yes,2473
771600,60,RL,77,11198,2504,IR1,Inside,Buver,Norm,1Fam,2Story,no,9,5,2005,2007,2,1,Ex,1,BuiltIn,3,656,TA,39,0,yes,3626
957500,60,RL,77,9965,2828,Reg,Inside,Enstol,Norm,1Fam,2Story,yes,8,5,2006,2007,3,1,Gd,1,BuiltIn,3,1052,TA,144,0,yes,4294
847700,60,RL,77,9965,2696,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2007,2007,2,1,Ex,1,BuiltIn,3,792,TA,184,0,yes,3960
507800,20,FV,77,4403,1478,IR2,Inside,Todon,Norm,1Fam,1Story,no,7,5,2009,2009,2,1,Gd,1,Attchd,2,484,TA,144,0,no,2948
449100,50,RL,78,11275,1991,IR1,Corner,Enstol,Norm,1Fam,1.5Fin,no,6,7,1932,1950,1,1,TA,1,Detchd,2,432,Fa,0,0,yes,2845
622500,70,RL,78,12168,3194,Reg,Inside,Enstol,Norm,1Fam,2Story,no,8,6,1934,1998,2,1,TA,2,Basment,2,380,TA,0,0,yes,4159
246200,50,RL,78,17503,1458,Reg,Inside,Kence,Artery,1Fam,1.5Fin,no,6,5,1948,1950,1,1,TA,1,Attchd,1,330,TA,0,0,yes,2370
343000,20,RL,78,7800,2008,Reg,Inside,Tistin,Norm,1Fam,2Story,no,5,8,1948,2002,3,1,Ex,0,Attchd,1,230,TA,0,0,no,2904
242300,50,RL,78,10496,1846,Reg,Inside,Kence,Artery,1Fam,1.5Fin,no,6,6,1949,1950,2,1,TA,1,Attchd,1,315,TA,0,0,yes,2886
213800,20,RL,78,7800,1268,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1954,1954,1,1,TA,1,Attchd,1,244,TA,98,0,no,2536
